idx,sentence,label
58529,full frontal had no effect and elicited no sympathies for any of the characters . ,0
439,"right now , they 're merely signposts marking the slow , lingering death of imagination . ",0
17772,to go down with a ship as leaky as this ,0
18188,looked like as a low-budget series on a uhf channel ,0
62034,"is leguizamo 's best movie work so far , a subtle and richly internalized performance . ",1
2725,the kind of entertainment that parents love to have their kids ,1
10146,blue crush is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be . ,0
28489,"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and ",0
10221,"the movie is concocted and carried out by folks worthy of scorn , ",0
11282,"i liked it because it was so endlessly , grotesquely , inventive . ",1
11286,a beguiling evocation of the quality that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions . ,1
3429,"played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it ",0
60760,so aggressively cheery that pollyana would reach for a barf bag . ,0
61736,"kids five and up will be delighted with the fast , funny , and even touching story . ",1
32213,cherish is a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny . ,0
39804,wonder of wonders -- a teen movie with a humanistic message ,1
4257,despite modest aspirations its occasional charms are not to be dismissed . ,1
19056,", i have given this movie a rating of zero . ",0
67068,doubtful this listless feature will win him any new viewers ,0
33299,represents some sort of beacon of hope in the middle of chicago 's south side ,1
13202,fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation ,0
29617,is interesting to witness the conflict from the palestinian side ,1
14896,the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . ,0
58482,"no , i love it ... hell , i dunno . ",1
50913,create the kind of art shots that fill gallery shows ,1
14288,earnest yet curiously tepid and choppy recycling in which predictability is the only winner . ,0
12638,many of the condescending stereotypes that so often plague films dealing with the mentally ill ,0
17236,"... the tale of her passionate , tumultuous affair with musset unfolds as sand 's masculine persona , with its love of life and beauty , takes form . ",1
37358,"knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record ",1
26322,has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be ,0
38457,"attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way . ",0
49513,always keeping the balance between the fantastic and the believable ,1
55506,such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show . ,0
23058,the average white band 's `` pick up the pieces ,0
55129,( reaches ) wholly believable and heart-wrenching depths of despair ,1
11411,"in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor ",1
1764,conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt ,1
64132,"a fascinating curiosity piece -- fascinating , that is , for about ten minutes ",0
23200,"'s a terrible movie in every regard , and utterly painful to watch . ",0
37138,unless it happens to cover your particular area of interest ,0
11831,knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up . ,0
62883,reign of fire has the disadvantage of also looking cheap . ,0
67199,"is advised to take the warning literally , and log on to something more user-friendly ",0
31149,you ... get a sense of good intentions derailed by a failure to seek and strike just the right tone . ,0
47264,for `` shock humor '' will wear thin on all ,0
26766,"if routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear . ",0
29332,boyd 's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon . ,0
38494,"on that score , the film certainly does n't disappoint . ",1
26531,"the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances ",0
6335,"far from heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama . ",1
43683,is the fact that there is nothing distinguishing in a randall wallace film . ,0
11616,appearing in this junk that 's tv sitcom material at best ,0
38175,the young stars are too cute ; the story and ensuing complications are too manipulative ,0
8495,"seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release . ",0
24329,more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch ,1
1244,"though the film is well-intentioned , one could rent the original and get the same love story and parable . ",1
760,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",1
2540,with all the boozy self-indulgence that brings out the worst in otherwise talented actors ,0
6976,... a good film that must have baffled the folks in the marketing department . ,1
12606,"infuses the movie with much of its slender , glinting charm ",1
58791,the real issues tucked between the silly and crude storyline ,0
12734,kids should have a stirring time at this beautifully drawn movie . ,1
27779,does n't always jell with sean penn 's monotone narration ,0
67041,take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche ,0
25913,admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace ,0
10450,"argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door ",0
174,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ,1
35600,it 's almost worth seeing because it 's so bad ,0
10956,sounds like another clever if pointless excursion into the abyss ,0
53152,"a compelling yarn , but not quite a ripping one . ",1
37142,that it does n't even qualify as a spoof of such ,0
50277,to distance it from the pack of paint-by-number romantic comedies ,1
39870,it is not enough to give the film the substance it so desperately needs . ,0
59381,"return to never land is much more p.c. than the original version ( no more racist portraits of indians , for instance ) , but the excitement is missing ",0
17075,adam sandler 's heart may be in the right place ,1
39024,working from a surprisingly sensitive script co-written by gianni romoli ... ,1
50929,"gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways ",1
12517,bad film you thought was going to be really awful ,0
57034,"this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least . ",0
32058,"first and foremost ... the reason to go see `` blue crush '' is the phenomenal , water-born cinematography by david hennings . ",1
16492,"follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",0
66424,"the story plays out slowly , but the characters are intriguing and realistic ",1
13304,a sustained fest of self-congratulation between actor and director that leaves scant place for the viewer . ,0
38251,"a tone that 's alternately melancholic , hopeful and strangely funny ",1
36652,it summons more spirit and bite than your average formulaic romantic quadrangle ,1
32138,of the horror film franchise that is apparently as invulnerable as its trademark villain ,0
48528,does n't remake andrei tarkovsky 's solaris so much as distill it . ,0
2826,"is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication . ",0
48311,"is derived from a lobotomy , having had all its vital essence scooped out and discarded ",0
15306,has crafted an intriguing story of maternal instincts and misguided acts of affection ,1
61179,"filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing ",1
4782,joyous films that leaps over national boundaries and celebrates universal human nature . ,1
60600,has a cinematic fluidity and sense of intelligence that makes it work more than it probably should ,1
66593,wrapping the theater in a cold blanket of urban desperation ,0
16655,'s a well-written and occasionally challenging social drama that actually has something interesting to say ,1
37337,got to admire ... the intensity with which he 's willing to express his convictions ,1
28363,another boorish movie from the i-heard-a-joke - at-a-frat-party school of screenwriting . ,0
17626,"'s also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget . ",0
22846,each moment of this broken character study is rich in emotional texture ,1
13008,"cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance ",1
26301,"a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography ",0
1458,"an entertaining british hybrid of comedy , caper thrills and quirky romance . ",1
37911,the ending feels at odds with the rest of the film . ,1
51668,"a tone of rueful compassion ... reverberates throughout this film , whose meaning and impact is sadly heightened by current world events ",1
54680,"in other words , it 's just another sports drama/character study . ",0
21383,delivers a perfect performance that captures the innocence and budding demons within a wallflower ,1
59791,with loosely connected characters and plots that never quite gel ,0
12731,balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams ,1
46321,as temptingly easy as it would have been with this premise ,1
23625,a side of contemporary chinese life that many outsiders will be surprised to know ,1
22668,"the touch is generally light enough and the performances , for the most part , credible ",1
44382,start to drag as soon as the action speeds up ,0
16459,the chateau has one very funny joke and a few other decent ones ,1
20459,"the premise of `` abandon '' holds promise , ... but its delivery is a complete mess ",0
58083,"a florid biopic about mad queens , obsessive relationships , and rampant adultery ",0
29565,the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters . ,1
64552,is not as terrible as the synergistic impulse that created it ,0
59130,"is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers . ",0
24697,"nicole holofcenter , the insightful writer/director responsible for this illuminating comedy ",1
33984,burns gets caught up in the rush of slapstick thoroughfare . ,0
61690,come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals ,1
25520,"lovely and amazing is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is . ",1
31213,as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination ,0
3928,clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . ,0
392,"an overemphatic , would-be wacky , ultimately tedious sex farce . ",0
26856,", ( haneke ) steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology . ",1
6656,"make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm ",1
8762,that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics ,0
38228,"boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun . ",1
2500,"good action , good acting , good dialogue , good pace , good cinematography ",1
12042,by avary 's failure to construct a story with even a trace of dramatic interest ,0
27839,life that 's very different from our own and yet instantly recognizable ,1
36798,a few gross-out comedies i 've been trying to forget ,0
51200,", unfaithful is at once intimate and universal cinema . ",1
8534,"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination . ",1
35521,"admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent 's complaint . ",1
41199,"remind one of a really solid woody allen film , with its excellent use of new york locales and sharp writing ",1
40429,a movie of technical skill and rare depth of intellect and feeling . ,1
42532,an engaging and exciting narrative of man confronting the demons of his own fear and paranoia ,1
22446,"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill . ",1
19179,compassionately explores the seemingly irreconcilable situation between conservative christian parents and their estranged gay and lesbian children . ,1
8542,suffers because it does n't have enough vices to merit its 103-minute length ,0
44051,fred schepisi 's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point . ,1
42367,does n't capture the effect of these tragic deaths on hip-hop culture ,0
5407,"has been overexposed , redolent of a thousand cliches , ",0
57295,"see `` blue crush '' is the phenomenal , water-born cinematography by david hennings ",1
12441,somewhat defuses this provocative theme by submerging it in a hoary love triangle . ,0
49826,bring fresh good looks and an ease in front of the camera to the work . ,1
46791,the story simply putters along looking for astute observations and coming up blank . ,0
43426,that it is nearly impossible to look at or understand ,0
27786,the man from elysian fields is doomed by its smallness ,0
62858,"of young , black manhood that is funny , touching , smart and complicated ",1
12034,"as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1
63798,"leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies ",0
36908,a fine job of updating white 's dry wit to a new age ,1
29087,justifying the hype that surrounded its debut at the sundance film festival ,1
49829,it 's about issues most adults have to face in marriage and ,1
9852,"want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead ",0
825,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,1
51698,the kind of visual flair that shows what great cinema can really do ,1
13617,just about more stately than any contemporary movie this year ... ,1
61581,that 's plaguing the human spirit in a relentlessly globalizing world ,0
87,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . ",1
11932,"gets close to the chimps the same way goodall did , with a serious minded patience , respect and affection . ",1
30471,"an appalling ` ace ventura ' rip-off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton . ",0
26403,"whose crisp framing , edgy camera work , and wholesale ineptitude ",0
10013,proves that a nightmare is a wish a studio 's wallet makes . ,0
62120,"like ` praise the lord , he 's the god of second chances ' ",1
54852,which means he can be forgiven for frequently pandering to fans of the gross-out comedy ,0
27734,delivers a perfect performance that captures the innocence and budding demons within a wallflower . ,1
5223,managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood ,1
65755,is too bad that this likable movie is n't more accomplished . ,1
59398,"makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it ",0
47614,is elevated by michael caine 's performance as a weary journalist in a changing world . ,1
24063,how important our special talents can be when put in service of of others ,1
14406,"includes the line ` my stepdad 's not mean , he 's just adjusting ' ",1
8386,'ll feel like you ate a reeses without the peanut butter ... ' ,0
48492,"a dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment . ",0
58183,"good as the full monty , but a really strong second effort ",1
3286,"subjected to farts , urine , feces , semen , or any of the other foul substances ",0
57116,to add beyond the dark visions already relayed by superb ,1
49141,a play that only ever walked the delicate tightrope between farcical and loathsome ,0
27583,"second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , ",1
52200,can write and deliver a one liner as well as anybody ,1
66917,"i did go back and check out the last 10 minutes , but ",0
52082,it 's hard to like a film so cold and dead ,0
13449,"'s shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb ",1
52807,"it 's as sorry a mess as its director 's diabolical debut , mad cows . ",0
60972,"an undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation ",1
32735,"pokes , provokes , takes expressionistic license and hits a nerve ",1
62920,"the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth ",1
36600,"`` based on true events , '' a convolution of language that suggests it ",0
884,"lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run ",0
56505,"a bit of a downer and a little over-dramatic at times , but ",0
57679,"intelligent , caustic take on a great writer and dubious human being . ",1
62850,"find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults ",1
1977,"a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document ",0
6270,one ca n't help but be drawn in by the sympathetic characters ,1
62731,is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life . ,0
46931,", nicholas nickleby is too much like a fragment of an underdone potato . ",0
12335,'s absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan ,1
41493,gaining most of its unsettling force from the suggested and the unknown ,1
48920,"while some of the camera work is interesting , the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ",0
38828,"you do n't need to be a hip-hop fan to appreciate scratch , and that 's the mark of a documentary that works . ",1
33994,succeed in integrating the characters in the foreground into the extraordinarily rich landscape ,1
590,", future lizard endeavors will need to adhere more closely to the laws of laughter ",0
17714,", a movie comes along to remind us of how very bad a motion picture can truly be . ",0
25200,is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain . ,1
46793,"begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining ",0
18256,( has ) an immediacy and an intimacy that sucks you in and dares you not to believe it 's all true . ,1
45627,of the most poorly staged and lit action in memory ,0
55550,has found the perfect material with which to address his own world war ii experience in his signature style . ,1
43265,the story really has no place to go since simone is not real -- ,0
19006,"mounted , exasperatingly well-behaved film , which ticks off kahlo 's lifetime milestones with the dutiful precision of a tax accountant ",1
64842,otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists ,1
65033,"grows as dull as its characters , about whose fate it is hard to care ",0
35785,the film has not a trace of humanity or empathy ,0
735,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,0
17289,preserves tosca 's intoxicating ardor through his use of the camera ,1
32598,"that if she had to sit through it again , she should ask for a raise ",0
11981,"some blondes , ( diggs ) should be probing why a guy with his talent ended up in a movie this bad . ",0
14566,it 's sort of a 21st century morality play with a latino hip hop beat . ,1
17268,"of five blind , crippled , amish people alive in this situation ",0
41841,"except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine ",0
49420,no disguising this as one of the worst films of the summer ,0
21732,the footage of the rappers at play and the prison interview with suge knight ,1
37791,"make the film more silly than scary , like some sort of martha stewart decorating program run amok . ",0
36324,the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie ,0
48907,"reminds me of a vastly improved germanic version of my big fat greek wedding -- with better characters , some genuine quirkiness and at least a measure of style ",1
4495,the near-fatal mistake of being what the english call ` too clever by half ,0
29738,those movies that catches you up in something bigger than yourself ,1
28845,is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd ,0
110,"it 's too harsh to work as a piece of storytelling , ",0
26052,almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . ' ,1
9314,"rude , scarily funny , sorrowfully sympathetic to the damage it surveys ",1
30891,", cry and realize , ` it 's never too late to believe in your dreams . ' ",1
3282,"to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity ",1
64092,"a touching , small-scale story of family responsibility and care in the community ",1
35948,that fly at such a furiously funny pace that the only rip off that we were aware of ,1
15868,"it 's up to ( watts ) to lend credibility to this strange scenario , and ",1
66556,"( a ) wonderfully loopy tale of love , longing , and voting ",1
48171,"the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series . ",0
29016,"improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor ",1
42058,"which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director ",0
63443,somber earnestness in the new adaptation of the cherry orchard ,1
63590,'' it 's equally distasteful to watch him sing the lyrics to `` tonight . '' ,0
40617,the chateau ... is less concerned with cultural and political issues than doting on its eccentric characters . ,0
42672,too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle 's carpets . ,0
56910,"'re merely signposts marking the slow , lingering death of imagination . ",0
50369,is half as moving as the filmmakers seem to think . ,0
64260,"boasts dry humor and jarring shocks , plus moments of breathtaking mystery ",1
40344,"been nice if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement ",0
38390,if frailty will turn bill paxton into an a-list director ,1
61238,idiosyncratic enough to lift the movie above its playwriting 101 premise ,1
3948,bergman approaches swedish fatalism using gary larson 's far side humor ,1
48794,"evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes ",1
1640,"a film really has to be exceptional to justify a three hour running time , and ",1
59661,"unfolds as sand 's masculine persona , with its love of life and beauty , takes form ",1
766,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1
8942,"form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life . ",1
39937,"are both oscar winners , a fact which , as you watch them clumsily mugging their way through snow dogs , seems inconceivable ",0
27985,provides the kind of ` laugh therapy ' i need from movie comedies -- ,1
33151,"is duly impressive in imax dimensions , as are shots of the astronauts floating in their cabins ",1
24336,most of the things that made the original men in black such a pleasure ,1
15521,"a memorable experience that , like many of his works , presents weighty issues ",1
9734,is a seriously intended movie that is not easily forgotten ,1
50838,frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home ,1
6458,benefits from having a real writer plot out all of the characters ' moves and overlapping story ,1
47409,it 's just as wonderful on the big screen . ,1
61761,not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream ,0
5545,it demands that you suffer the dreadfulness of war from both sides ,1
48,"proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film . ",1
33949,"an earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1
9604,"despite an overwrought ending , the film works as well as it does because of the performances . ",1
45665,it classicism or be exasperated by a noticeable lack of pace ,0
21015,so devoid of pleasure or sensuality that it can not even be dubbed hedonistic . ,0
14017,"captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path ",1
67303,who 's finally been given a part worthy of her considerable talents ,1
49280,one ca n't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney 's latest album . ,0
23091,"( sports ) admirable energy , full-bodied characterizations and narrative urgency . ",1
47702,appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about . ,1
63380,it 's so successful at lodging itself in the brain ,1
59966,koepp 's screenplay is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own . ,0
57697,about morality and the choices we make underneath such a mountain of clichés and borrowed images ,0
37831,it 's hard to believe these jokers are supposed to have pulled off four similar kidnappings before . ,0
66880,would be forgettable if it were n't such a clever adaptation of the bard 's tragic play ,1
33688,"is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative ",1
64286,look behind the curtain that separates comics from the people laughing in the crowd . ,1
2155,"tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances . ",1
28220,'s a pleasure to have a film like the hours as an alternative . ,1
48353,'s not as awful as some of the recent hollywood trip tripe ,1
44969,playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant ,1
4464,"a film really has to be exceptional to justify a three hour running time , ",1
61756,a good film that must have baffled the folks in the marketing department ,1
56185,a knowing sense of humor and a lot of warmth ,1
23748,"filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism ",1
8175,made audiences on both sides of the atlantic love him ,1
3936,"french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama ",1
12044,"certainly an entertaining ride , despite many talky , slow scenes . ",1
39030,"keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired ",1
42784,to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best ,0
20065,... get a sense of good intentions derailed by a failure to seek and strike just the right tone . ,0
16473,"about the film , which very simply sets out to entertain and ends up delivering in good measure ",1
35418,"mr. wollter and ms. seldhal give strong and convincing performances , ",1
15479,"leave the auditorium feeling dizzy , confused , and totally disorientated ",0
23110,"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring . ",0
45727,"scotland , pa is entirely too straight-faced to transcend its clever concept . ",0
52383,some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time ,1
61853,old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion ,1
62247,"werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken ",1
26317,"its and pieces of the hot chick are so hilarious , ",1
48289,in bad need of major acting lessons and maybe a little coffee ,0
9166,that manages to have a good time as it doles out pieces of the famous director 's life ,1
55558,suffers from the awkwardness that results from adhering to the messiness of true stories . ,0
12797,right itself precisely when you think it 's in danger of going wrong ,1
13479,"he 's now , more than ever , choosing his roles with the precision of the insurance actuary ",1
14942,lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison ,0
168,"eats , meddles , argues , laughs , kibbitzes and fights ",1
17459,"crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing ",1
29702,a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls . ,0
43616,"a compassionate , moving portrait of an american ( and an america ) always reaching for something just outside his grasp ",1
24218,"it gives poor dana carvey nothing to do that is really funny , ",0
54116,"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused . ",1
47895,"nothing compared to the movie 's contrived , lame screenplay and listless direction ",0
47232,the sword fighting is well done and auteuil is a goofy pleasure ,1
8475,rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge ,0
5392,quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film ,0
20788,", indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema . ",1
4667,"'s a visual delight and a decent popcorn adventure , ",1
55404,"race and culture forcefully told , with superb performances throughout ",1
32100,this action-thriller/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage . ,0
48354,a second chance to find love in the most unlikely place ,1
22863,"sometimes charming , sometimes infuriating , this argentinean ` dramedy ' succeeds mainly on the shoulders of its actors . ",1
49449,"a fascinating curiosity piece -- fascinating , that is , for about ten minutes . ",0
28389,this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero ,0
49051,wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience ,0
1583,worked five years ago but has since lost its fizz ,0
46436,are left with a handful of disparate funny moments of no real consequence . ,0
12844,will probably sink the film for anyone who does n't think about percentages all day long ,0
16452,"no , it 's not as single-minded as john carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels . ",1
28464,"when the tears come during that final , beautiful scene , they finally feel absolutely earned ",1
12204,"will marvel at the sometimes murky , always brooding look of i am trying to break your heart . ",1
58619,"when it 's this rich and luscious , who cares ? ",1
54056,comes down to whether you can tolerate leon barlow . ,0
53874,"of the most beautiful , evocative works i 've seen ",1
23352,"'s relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions ",0
19233,treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate ,1
4029,why did they deem it necessary to document all this emotional misery ? ,0
56562,"it 's never laugh-out-loud funny , but it is frequently amusing . ",1
24504,humor to cover up the yawning chasm where the plot should be ,0
7619,appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept . ,0
46243,little more than a mall movie designed to kill time ,0
49423,"'s muy loco , but no more ridiculous than most of the rest of `` dragonfly . '' ",0
37034,they show a remarkable ability to document both sides of this emotional car-wreck . ,1
23554,a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable ,1
49627,"tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense ",0
2718,shallow and immature character with whom to spend 110 claustrophobic minutes ,0
3055,put a human face on the travail of thousands of vietnamese ,1
28453,"an example of the kind of lush , all-enveloping movie experience it rhapsodizes ",1
46438,"a tired , unimaginative and derivative variation of that already-shallow genre . ",0
61979,"the movie 's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story . ",0
44029,pick your nose instead because you 're sure to get more out of the latter experience ,0
54039,hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about ,0
29559,asks the right questions at the right time in the history of our country ,1
36029,"even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash . ",0
48224,it 's a great performance and a reminder of dickens ' grandeur . ,1
6443,audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching ,0
57358,is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up . ,1
46822,'s always fascinating to watch marker the essayist at work . ,1
24510,yet curiously tepid and choppy recycling in which predictability is the only winner ,0
587,director uwe boll and the actors provide scant reason to care in this crude '70s throwback . ,0
32879,that turns me into that annoying specimen of humanity that i usually dread encountering the most ,0
17016,managed to find something new to add to the canon of chan ,1
56147,of a picture that was n't all that great to begin with ,0
44790,"it 's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt . ",0
22674,"is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ",1
44084,enough cool fun here to warm the hearts of animation enthusiasts of all ages ,1
185,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",1
19208,", barbershop gets its greatest play from the timeless spectacle of people really talking to each other . ",1
66298,"holes punched through by an inconsistent , meandering , and sometimes dry plot ",0
37493,... one of the most entertaining monster movies in ages ... ,1
12857,"film aficionados can not help but love cinema paradiso , whether the original version or new director 's cut . ' ",1
41852,"the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset . ",0
39650,"it has fun with the quirks of family life , but it also treats the subject with fondness and respect . ",1
29676,the story is smart and entirely charming in intent and execution . ,1
44352,", it 's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out . ",0
